"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"WP4331","Neovascularisation processes",37,-0.527009536551983,-1.3295256378508,0.102489019033675,0.28106403400521,0.213615074296189,2594,"tags=49%, list=21%, signal=38%","5601/5595/7040/7042/4791/2324/5970/4855/3791/4254/7852/4790/284/7043/3815/4093/94/6387"
"WP3297","EV release from cardiac cells and their functional effects",4,-0.862950715278098,-1.37835242178155,0.103130755064457,0.28106403400521,0.213615074296189,265,"tags=50%, list=2%, signal=49%","6387/10365"
"WP3972","PDGFR-beta pathway",29,-0.545184974055366,-1.31244585445756,0.103293413173653,0.28106403400521,0.213615074296189,2137,"tags=34%, list=17%, signal=29%","6778/3716/5578/6776/3725/3717/6777/6722/2353/5579"
"WP3945","TYROBP Causal Network",57,-0.470607876805127,-1.27277620716395,0.103496503496503,0.28106403400521,0.213615074296189,2514,"tags=39%, list=20%, signal=31%","3684/864/4066/920/678/10019/10257/3142/113277/4094/64092/5341/6776/6039/3587/1806/951/54518/7133/5996/3071/718"
"WP4559","Interactions between immune cells and microRNAs in tumor microenvironment",24,-0.579912872491187,-1.35103157363349,0.104387291981846,0.281604229146546,0.214025634920423,3325,"tags=54%, list=27%, signal=40%","5133/6774/7189/7040/7042/4791/6778/3566/4790/7099/7043/6347/7048"
"WP4321","Thermogenesis",90,-0.437856245934515,-1.25296753251837,0.104712041884817,0.281604229146546,0.214025634920423,1846,"tags=22%, list=15%, signal=19%","2182/6604/60/1432/9658/108/5563/63976/90993/9586/51422/5592/2260/115/6196/196883/10891/4881/111/11343"
"WP4136","Fibrin Complement Receptor 3 Signaling Pathway",30,-0.535809368717357,-1.30176681685871,0.105654761904762,0.282766850701633,0.214909253810856,3977,"tags=57%, list=32%, signal=38%","5327/7305/868/114609/3551/929/7189/148022/83593/3684/387/23643/4790/7098/7099/6347/3569"
"WP4721","Eicosanoid metabolism via Lipo Oxygenases (LOX)",20,-0.59950695514597,-1.34653925336484,0.107255520504732,0.283412742043858,0.215400145957711,1433,"tags=25%, list=12%, signal=22%","8989/3248/5465/4056/8309"
"WP3634","Insulin signalling in human adipocytes (normal condition)",8,-0.751366752993145,-1.38008127829543,0.107876712328767,0.283412742043858,0.215400145957711,115,"tags=38%, list=1%, signal=37%","3643/6194/6517"
"WP3635","Insulin signalling in human adipocytes (diabetic condition)",8,-0.751366752993145,-1.38008127829543,0.107876712328767,0.283412742043858,0.215400145957711,115,"tags=38%, list=1%, signal=37%","3643/6194/6517"
"WP51","Regulation of Actin Cytoskeleton",117,-0.422153446476017,-1.23912293414869,0.10831234256927,0.283412742043858,0.215400145957711,3203,"tags=39%, list=26%, signal=29%","5293/9564/5595/8503/50649/324/22800/6655/5286/8826/23533/5159/4478/387/7409/9475/10152/6093/1793/22808/1131/3672/2909/7454/10163/60/4659/23396/87/55970/7414/26999/5305/5156/9459/6237/2260/8395/1073/2258/623/2252/624/2934/2247/4638"
"WP3981","miRNA regulation of prostate cancer signaling pathways",32,-0.523354952521039,-1.29361077063822,0.108469539375929,0.283412742043858,0.215400145957711,2338,"tags=34%, list=19%, signal=28%","5159/23228/842/367/4792/4790/1026/2308/10000/90993/596"
"WP2874","Liver X Receptor Pathway",5,0.781145675082165,1.39253741048496,0.109090909090909,0.283412742043858,0.215400145957711,1631,"tags=60%, list=13%, signal=52%","2194/6319/6720"
"WP3967","miR-509-3p alteration of YAP1/ECM axis",17,-0.629257824320371,-1.37569664156288,0.109477124183007,0.283412742043858,0.215400145957711,1577,"tags=35%, list=13%, signal=31%","7005/5090/10082/7003/10413/1909"
"WP4480","Role of Altered Glycolysation of MUC1 in Tumour Microenvironment",8,-0.747715740054682,-1.37337523948932,0.11472602739726,0.295619624084103,0.224677654633557,2399,"tags=50%, list=20%, signal=40%","5970/4792/4790/3569"
"WP2870","Extracellular vesicle-mediated signaling in recipient cells",27,-0.547646696992832,-1.30056189796711,0.115963855421687,0.297425814368585,0.226050400432138,3164,"tags=41%, list=26%, signal=30%","7103/324/7040/23533/4089/7042/4240/7043/3082/7049/7048"
"WP3672","LncRNA-mediated mechanisms of therapeutic resistance",7,-0.75770569431584,-1.34914657819321,0.118466898954704,0.29978354978355,0.227842333105491,1465,"tags=43%, list=12%, signal=38%","1026/5243/55384"
"WP3940","One carbon metabolism and related pathways",39,-0.512257616041992,-1.30059612785622,0.11849710982659,0.29978354978355,0.227842333105491,760,"tags=13%, list=6%, signal=12%","4524/1036/6649/2878/23743"
"WP3927","BMP Signaling Pathway in Eyelid Development",16,-0.6306524227717,-1.35917224020672,0.11869918699187,0.29978354978355,0.227842333105491,3193,"tags=50%, list=26%, signal=37%","5601/5595/4089/652/3725/5308/3625/6422"
"WP4553","FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma",11,0.618066957558873,1.33058602830649,0.119047619047619,0.29978354978355,0.227842333105491,1153,"tags=27%, list=9%, signal=25%","84759/2146/23512"
"WP313","Signaling of Hepatocyte Growth Factor Receptor",34,-0.523915545722487,-1.30783738971782,0.121481481481481,0.304528238645886,0.231448404823018,2628,"tags=35%, list=21%, signal=28%","2889/2185/3688/1793/5728/3672/3725/5908/2549/5906/3082/2353"
"WP3849","MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ",12,-0.666981491805223,-1.35593110889474,0.122278056951424,0.305090079458737,0.231875416651139,1891,"tags=50%, list=15%, signal=42%","3551/7189/4792/4790/6237/9020"
"WP560","TGF-beta Receptor Signaling",46,-0.485805165126977,-1.26035085293406,0.12280701754386,0.305090079458737,0.231875416651139,2795,"tags=48%, list=23%, signal=37%","4091/25805/4089/7030/10468/864/4052/2022/3716/652/6497/7057/4790/3725/3976/23090/4092/4093/9839/7049/2353/7048"
"WP1995","Effects of Nitric Oxide",4,-0.848071387134949,-1.35458633917974,0.125230202578269,0.309721126019469,0.235395117628325,1574,"tags=75%, list=13%, signal=65%","3039/4846/316"
"WP2333","Trans-sulfuration pathway",10,0.647308682006739,1.33807530839228,0.127450980392157,0.313812636165577,0.238504758628598,1670,"tags=30%, list=14%, signal=26%","1786/191/2730"
"WP4329","miRNAs involvement in the immune response in sepsis",32,-0.515204687738098,-1.27346522647937,0.13075780089153,0.318283728490555,0.241902890739544,2828,"tags=31%, list=23%, signal=24%","23118/4791/6351/5970/4792/4790/1432/7412/7099/3569"
"WP2290","RalA downstream regulated genes",11,0.616984343503787,1.32825535665655,0.130952380952381,0.318283728490555,0.241902890739544,917,"tags=18%, list=7%, signal=17%","5881/4893"
"WP4718","Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways)",41,0.436915078207973,1.28236301135021,0.130990415335463,0.318283728490555,0.241902890739544,2459,"tags=37%, list=20%, signal=29%","2194/6319/1717/10682/4598/6713/1718/2224/3992/6720/51478/7108/6646/4597/9415"
"WP117","GPCRs, Other",22,-0.573012284766239,-1.31184028580022,0.134052388289676,0.323649028199079,0.245980640850525,2136,"tags=41%, list=17%, signal=34%","1131/27239/3579/59352/154/1909/1880/1901/5737"
"WP2916","Interactome of polycomb repressive complex 2 (PRC2) ",16,0.549418779946081,1.29373929075094,0.134366925064599,0.323649028199079,0.245980640850525,1153,"tags=25%, list=9%, signal=23%","2146/5928/22823/23512"
"WP4705","Pathways of nucleic acid metabolism and innate immune sensing",13,0.583090004904789,1.30699203945869,0.136476426799007,0.32730710150065,0.248760859966293,2232,"tags=31%, list=18%, signal=25%","10535/103/3661/4938"
"WP4494","Selective expression of chemokine receptors during T-cell polarization",16,-0.61627781430795,-1.32819230881772,0.138211382113821,0.330039248668349,0.250837354108568,2929,"tags=50%, list=24%, signal=38%","7040/7042/6351/920/3566/940/7852/7043"
"WP1545","miRNAs involved in DNA damage response",14,0.568979686181884,1.30821370442892,0.14,0.332875536480687,0.252992997515247,287,"tags=21%, list=2%, signal=21%","898/993/1869"
"WP4535","Envelope proteins and their potential roles in EDMD physiopathology",41,-0.498323455240057,-1.27194710985828,0.140783744557329,0.333111683313998,0.253172474492873,1723,"tags=22%, list=14%, signal=19%","2010/3799/108/7043/115/196883/23345/6722/111"
"WP3617","Photodynamic therapy-induced NF-kB survival signaling",30,-0.514681128728561,-1.25043504977542,0.141369047619048,0.333111683313998,0.253172474492873,1683,"tags=30%, list=14%, signal=26%","4790/7412/8837/5743/599/6401/330/2920/3569"
"WP3301","MFAP5-mediated ovarian cancer cell motility and invasiveness",13,-0.639079564832203,-1.32003186879355,0.141903171953255,0.333111683313998,0.253172474492873,1374,"tags=31%, list=11%, signal=27%","3725/3690/8076/6263"
"WP4507","Molybdenum cofactor (Moco) biosynthesis",7,-0.746174812851297,-1.32861505864922,0.142857142857143,0.333936106088005,0.253799054598522,62,"tags=43%, list=1%, signal=43%","54996/4338/316"
"WP176","Folate Metabolism",44,-0.480683832405608,-1.24335283144615,0.144525547445255,0.336416610439796,0.255684294463079,1854,"tags=30%, list=15%, signal=25%","3043/6648/4790/1435/3039/3949/4524/6347/2350/12/6649/2878/3569"
"WP732","Serotonin Receptor 2 and ELK-SRF/GATA4 signaling",15,-0.617996348281414,-1.32075488714975,0.145662847790507,0.336686365732009,0.255889314635766,236,"tags=20%, list=2%, signal=20%","9261/6722/3708"
"WP4478","LTF danger signal response pathway",14,-0.630241241967544,-1.32051477115452,0.146179401993355,0.336686365732009,0.255889314635766,1683,"tags=21%, list=14%, signal=19%","4790/7099/3569"
"WP4545","Oxysterols derived from cholesterol",10,-0.689027938108387,-1.33997640846334,0.146464646464646,0.336686365732009,0.255889314635766,903,"tags=80%, list=7%, signal=74%","53342/9420/7376/1593/2099/9023/2053/1880"
"WP3963","Mevalonate pathway",7,0.69055105403028,1.33687118385279,0.149532710280374,0.342318683864988,0.260170004837536,1003,"tags=43%, list=8%, signal=39%","4598/39/2224"
"WP3612","Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling",21,-0.570189895481792,-1.29390268433497,0.1515625,0.345537551440329,0.262616417587178,2384,"tags=38%, list=19%, signal=31%","2052/10257/9429/1432/4780/3725/1066/2353"
"WP4657","22q11.2 Deletion Syndrome",58,-0.459139688763816,-1.23925775969772,0.152875175315568,0.346212905760097,0.263129702268742,1672,"tags=21%, list=14%, signal=18%","8854/8036/4942/5308/7450/2260/9464/59/6722/70/6517/7122"
"WP2436","Dopamine metabolism",9,-0.702346905291786,-1.32721413919444,0.153198653198653,0.346212905760097,0.263129702268742,726,"tags=67%, list=6%, signal=63%","4128/5566/5515/5567/5516/4129"
"WP500","Glycogen Synthesis and Degradation",36,-0.500746250862426,-1.25911155151792,0.153733528550512,0.346212905760097,0.263129702268742,2727,"tags=42%, list=22%, signal=32%","805/3098/5236/5527/808/801/2632/7360/5834/5257/2992/5521/5516/5525/5837"
"WP3670","Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway",17,-0.597488701604883,-1.30624231976355,0.155228758169935,0.346688122352423,0.263490877714173,1638,"tags=35%, list=13%, signal=31%","4780/308/3490/5310/23411/2252"
"WP2817","Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)",25,-0.539379175210211,-1.27097080814943,0.155688622754491,0.346688122352423,0.263490877714173,1261,"tags=24%, list=10%, signal=22%","3717/4609/2908/2099/857/5241"
"WP4583","Biomarkers for urea cycle disorders",8,-0.720401424353174,-1.32320536495211,0.155821917808219,0.346688122352423,0.263490877714173,992,"tags=25%, list=8%, signal=23%","2593/2159"
"WP3407","FTO Obesity Variant Mechanism",7,-0.737141817031022,-1.31253119456692,0.158536585365854,0.351317073170732,0.267008985879332,1086,"tags=57%, list=9%, signal=52%","79068/84159/63976/10891"
"WP4400","FABP4 in ovarian cancer",1,-0.928565603848977,-1.23225210593983,0.163147792706334,0.360095128124737,0.273680507790034,878,"tags=100%, list=7%, signal=93%",""
"WP3851","TLR4 Signaling and Tolerance",25,-0.536910168476245,-1.2651529426696,0.166167664670659,0.365305104077559,0.277640208305194,1891,"tags=36%, list=15%, signal=31%","148022/3635/23118/4792/8737/4790/7099/11213/3569"
"WP4542","Overview of leukocyte-intrinsic Hippo pathway functions",31,-0.503616815115451,-1.23144396657815,0.168405365126677,0.368761155257624,0.280266886002374,2932,"tags=45%, list=24%, signal=34%","2309/83706/83593/4023/387/3683/4303/1432/7005/5906/2308/7003/10413/26524"
"WP4225","Pyrimidine metabolism and related diseases",12,0.580709706759817,1.27422759131576,0.17037037037037,0.371595217264509,0.282420837746159,1862,"tags=42%, list=15%, signal=35%","6241/790/7298/1890/7372"
"WP3996","Ethanol effects on histone modifications",28,-0.512185591196412,-1.22805087559201,0.177177177177177,0.384926102573161,0.292552614534039,962,"tags=32%, list=8%, signal=30%","8854/216/8850/126/4524/9759/10014/217/125"
"WP1455","Serotonin Transporter Activity",8,-0.706628333403954,-1.29790748626962,0.181506849315068,0.389233020284773,0.295825970195534,949,"tags=38%, list=8%, signal=35%","3690/5516/7041"
"WP4565","Neural Crest Cell Migration in Cancer",36,-0.487978917708635,-1.22700847210728,0.181551976573939,0.389233020284773,0.295825970195534,1374,"tags=17%, list=11%, signal=15%","3725/10000/4915/627/4804/2353"
"WP3584","MECP2 and Associated Rett Syndrome",51,-0.45231991745164,-1.19548155133315,0.181948424068768,0.389233020284773,0.295825970195534,1651,"tags=25%, list=13%, signal=22%","50937/6446/26084/4354/4204/2593/1052/3479/627/1465/2289/4208/2247"
"WP4337","ncRNAs involved in STAT3 signaling in hepatocellular carcinoma",13,-0.609637031164943,-1.25921771531798,0.181969949916528,0.389233020284773,0.295825970195534,1683,"tags=69%, list=14%, signal=60%","5970/3716/4790/3717/3570/3590/6935/3572/3569"
"WP1423","Ganglio Sphingolipid Metabolism",8,-0.703892259759247,-1.29288197243359,0.183219178082192,0.389411384308268,0.295961530920211,343,"tags=75%, list=3%, signal=73%","8869/6483/8705/6482/6489/30815"
"WP4399","MicroRNA network associated with chronic lymphocytic leukemia",4,-0.806567575085458,-1.28829416415889,0.184162062615101,0.389411384308268,0.295961530920211,1350,"tags=75%, list=11%, signal=67%","7535/4170/596"
"WP4720","Eicosanoid metabolism via Cytochrome P450 Mono-Oxygenases (CYP) pathway",4,-0.804835250156437,-1.28552719934971,0.184162062615101,0.389411384308268,0.295961530920211,1267,"tags=75%, list=10%, signal=67%","66002/5465/2053"
"WP2542","Sulindac Metabolic Pathway",4,-0.802265749614226,-1.28142305153174,0.187845303867403,0.394356775300171,0.299720140832355,1610,"tags=100%, list=13%, signal=87%","22921/4482/253827"
"WP58","Monoamine GPCRs",5,-0.76765070158419,-1.29079010813656,0.188612099644128,0.394356775300171,0.299720140832355,2136,"tags=100%, list=17%, signal=83%","1131/152/154/150"
"WP2805","exRNA mechanism of action and biogenesis",5,0.728782551156112,1.29919040579314,0.188636363636364,0.394356775300171,0.299720140832355,2558,"tags=40%, list=21%, signal=32%","57510/29102"
"WP550","Biogenic Amine Synthesis",3,0.806213880187264,1.2605998332215,0.192224622030238,0.400347521070495,0.304273244210902,621,"tags=33%, list=5%, signal=32%","2571"
"WP364","IL-6 signaling pathway",41,-0.470650088907796,-1.20131214785471,0.197387518142235,0.409560618167784,0.311275408069758,1324,"tags=17%, list=11%, signal=15%","2549/3717/3570/3726/9021/3572/3569"
"WP2018","RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway",52,-0.448218619434276,-1.19103947888191,0.198855507868383,0.411066982683151,0.312420279447578,3220,"tags=38%, list=26%, signal=28%","7189/9060/5601/5595/1513/23118/2274/4791/5970/7188/4792/4790/1432/7412/9846/3725/7185/4772/4286/2353"
"WP100","Glutathione metabolism",16,-0.586666158496733,-1.26437373124329,0.2,0.411895910780669,0.31305028370182,70,"tags=12%, list=1%, signal=12%","2678/2878"
"WP3611","Photodynamic therapy-induced AP-1 survival signaling.",46,-0.455768929026883,-1.18242620637789,0.203216374269006,0.415918861683818,0.316107818114245,1674,"tags=30%, list=14%, signal=26%","1432/4780/8837/355/1026/3725/4170/5156/3726/1839/596/2252/2353/3569"
"WP1603","Nicotine Activity on Chromaffin Cells",1,-0.908423713610046,-1.20552282955737,0.203454894433781,0.415918861683818,0.316107818114245,1125,"tags=100%, list=9%, signal=91%",""
"WP47","Hedgehog Signaling Pathway Netpath",12,-0.619709676284936,-1.25983050336758,0.207705192629816,0.421673564530707,0.320481523489042,3357,"tags=92%, list=27%, signal=67%","25942/406/2737/6608/10284/51684/2736/374654/5727/2735/8643"
"WP4342","Vitamins A and D - action mechanisms",3,-0.829052162666763,-1.25045957517575,0.207792207792208,0.421673564530707,0.320481523489042,606,"tags=67%, list=5%, signal=63%","6256/5914"
"WP262","EBV LMP1 signaling",20,-0.549861542676863,-1.23503179533566,0.212933753943218,0.429614880796437,0.32651710491844,2568,"tags=40%, list=21%, signal=32%","4791/5970/4792/4790/7185/9260/4215/9020"
"WP127","IL-5 Signaling Pathway",38,-0.465083592089403,-1.18155299861859,0.213256484149856,0.429614880796437,0.32651710491844,1402,"tags=26%, list=11%, signal=23%","3716/6776/4137/3725/3717/695/4609/6777/596/2353"
"WP2526","PDGF Pathway",39,-0.46291059179232,-1.17530653400646,0.218208092485549,0.437997403032588,0.332888012945155,2732,"tags=26%, list=22%, signal=20%","5321/5159/387/7409/3716/4792/4790/3725/6722/2353"
"WP4259","Disorders of Folate Metabolism and Transport",11,0.581928542297901,1.25278657657507,0.219047619047619,0.438095238095238,0.332962369823476,961,"tags=36%, list=8%, signal=34%","6472/7298/2618/4522"
"WP3944","Serotonin and anxiety-related events",6,-0.718857337788404,-1.24921110152102,0.223385689354276,0.444738419094784,0.338011338852202,435,"tags=67%, list=4%, signal=64%","5341/84812/2353/5579"
"WP3640","Imatinib and Chronic Myeloid Leukemia",20,-0.544154327300876,-1.2222129456706,0.22397476340694,0.444738419094784,0.338011338852202,2687,"tags=60%, list=22%, signal=47%","5159/4066/5292/1647/9429/1436/9846/4609/25/5156/3815/5243"
"WP2037","Prolactin Signaling Pathway",73,-0.413043871266113,-1.1537166888337,0.228070175438596,0.449989394119686,0.342002199596949,1891,"tags=26%, list=15%, signal=22%","5970/3688/3716/4792/6776/8660/4790/1432/9846/3725/3717/4609/2534/8835/6777/9021/6196/2316/2353"
"WP399","Wnt Signaling Pathway and Pluripotency",86,-0.400753272428136,-1.14392736651393,0.228646517739816,0.449989394119686,0.342002199596949,1778,"tags=23%, list=14%, signal=20%","960/5578/83439/81029/3949/5587/3725/5602/85407/8061/5048/4609/8322/5521/5516/7482/8324/894/120892/5579"
"WP4760","PKC-gamma calcium signaling pathway in ataxia",12,-0.605157079423319,-1.23024599608768,0.229480737018425,0.449989394119686,0.342002199596949,1720,"tags=50%, list=14%, signal=43%","23236/2767/9630/5332/6263/3708"
"WP4312","Rett syndrome causing genes",37,-0.459999509699044,-1.16047452489193,0.2298682284041,0.449989394119686,0.342002199596949,1768,"tags=30%, list=14%, signal=26%","6595/8831/85358/6907/6594/4204/6812/6925/2775/10014/4208"
"WP395","IL-4 Signaling Pathway",53,-0.439487791416093,-1.1708804978706,0.232091690544413,0.452742241414101,0.344094426307506,2150,"tags=47%, list=18%, signal=39%","6774/5293/3269/1051/5595/3635/9655/5970/9046/6778/3716/4792/3566/6776/8660/4790/1432/9846/2242/4783/3717/6777/9021/2316/2353"
"WP136","Phase I biotransformations, non P450",5,-0.739821662940272,-1.24399610700246,0.236654804270463,0.457084725125962,0.34739481294012,1645,"tags=60%, list=13%, signal=52%","8824/2098/1066"
"WP3595","mir-124 predicted interactions with cell cycle and differentiation ",6,0.666337498044347,1.25040729960908,0.237762237762238,0.457084725125962,0.34739481294012,768,"tags=33%, list=6%, signal=31%","51804/5725"
"WP2007","Iron metabolism in placenta",8,0.616110639410739,1.23164760640211,0.239234449760766,0.457084725125962,0.34739481294012,2934,"tags=62%, list=24%, signal=48%","7037/55240/4891/3658/57192"
"WP3585","Cytosine methylation",8,0.612319276791936,1.22406841137487,0.239234449760766,0.457084725125962,0.34739481294012,1135,"tags=38%, list=9%, signal=34%","1786/6996/200424"
"WP2645","Heroin metabolism",2,-0.86609036046322,-1.22364007817139,0.239622641509434,0.457084725125962,0.34739481294012,1645,"tags=100%, list=13%, signal=87%","1066"
"WP2826","Cocaine metabolism",2,-0.86609036046322,-1.22364007817139,0.239622641509434,0.457084725125962,0.34739481294012,1645,"tags=100%, list=13%, signal=87%","1066"
"WP2113","Type III interferon signaling",6,0.664747957066106,1.24742446636308,0.24009324009324,0.457084725125962,0.34739481294012,2081,"tags=67%, list=17%, signal=55%","7297/6773/10379/6772"
"WP4724","Omega-9 FA synthesis",12,0.553768985102902,1.21511266613784,0.244444444444444,0.462283044058745,0.351345653854262,1248,"tags=25%, list=10%, signal=22%","2194/6319/3992"
"WP4629","Computational Model of Aerobic Glycolysis",11,0.570209984314,1.22755864724705,0.245238095238095,0.462283044058745,0.351345653854262,2109,"tags=45%, list=17%, signal=38%","2023/7167/5230/2597/2821"
"WP134","Pentose Phosphate Metabolism",7,0.633352370074243,1.22613748518005,0.245327102803738,0.462283044058745,0.351345653854262,4501,"tags=100%, list=37%, signal=63%","22934/5226/6120/7086/2539/6888/25796"
"WP78","TCA Cycle (aka Krebs or citric acid cycle)",18,-0.546966546511219,-1.20233302085588,0.246794871794872,0.46294527743291,0.351848966318001,2454,"tags=50%, list=20%, signal=40%","3421/3419/8803/8801/1743/8802/4967/50/6392"
"WP437","EGF/EGFR Signaling Pathway",155,-0.368829675291429,-1.11962248101578,0.247349823321555,0.46294527743291,0.351848966318001,1374,"tags=22%, list=11%, signal=20%","2887/6093/5900/4303/5728/9046/3716/5170/5578/6776/1432/9846/3725/2549/4205/54206/3717/5906/9252/4846/6812/2308/25/10253/4215/6777/6196/857/4208/2353/4209/3727/5579/2354"
"WP4698","Vitamin D-sensitive calcium signaling in depression",22,-0.5134032330874,-1.17537278332329,0.25115562403698,0.468485574802986,0.356059718641829,1638,"tags=36%, list=13%, signal=32%","4780/23135/775/6546/1593/493/596/3708"
"WP3863","T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection",50,-0.436863724954575,-1.14663073263318,0.253256150506512,0.470818481142979,0.357832780652084,3325,"tags=44%, list=27%, signal=32%","5133/27040/5601/5595/915/805/3937/8915/920/801/5788/4773/4792/940/3702/4790/3725/2534/6237/1326/9020/2353"
"WP4269","Ethanol metabolism resulting in production of ROS by CYP2E1",9,-0.635976954792988,-1.20179586503967,0.255892255892256,0.474128126302039,0.360348186435143,2156,"tags=44%, list=18%, signal=37%","4097/4780/7975/23764"
"WP4484","Control of immune tolerance by vasoactive intestinal peptide",4,-0.761386568477861,-1.21612857141581,0.259668508287293,0.478429940486178,0.363617663299394,2929,"tags=75%, list=24%, signal=57%","7040/940/355"
"WP4258","LncRNA involvement in canonical Wnt signaling and colorectal cancer",76,-0.403556638271017,-1.13005403189083,0.260515603799186,0.478429940486178,0.363617663299394,1778,"tags=22%, list=14%, signal=19%","83439/81029/6423/3725/85407/5176/8061/22943/4609/4920/4919/7482/8324/894/467/6422/64321"
"WP2873","Aryl Hydrocarbon Receptor Pathway",31,-0.472697486596291,-1.15584001648598,0.26080476900149,0.478429940486178,0.363617663299394,3009,"tags=39%, list=25%, signal=29%","26509/57491/405/7040/1545/8648/51426/4780/3725/3726/10486/3727"
"WP2291","Deregulation of Rab and Rab Effector Genes in Bladder Cancer",15,-0.558397018660697,-1.19338179491982,0.266775777414075,0.487768253093722,0.370714993801043,891,"tags=47%, list=7%, signal=43%","9648/79083/94121/83874/94120/5873/25924"
"WP496","Steroid Biosynthesis",4,0.72097485115291,1.20538132145699,0.270152505446623,0.488015882407079,0.370903197725312,1869,"tags=50%, list=15%, signal=42%","3292/51478"
"WP43","Oxidation by Cytochrome P450",30,-0.471308323853424,-1.14505936686099,0.270833333333333,0.488015882407079,0.370903197725312,2669,"tags=30%, list=22%, signal=24%","1545/9420/1577/285440/113612/57404/1727/1593/51302"
"WP3853","ERK Pathway in Huntington's Disease",13,-0.570317404688672,-1.17800222530092,0.27212020033389,0.488015882407079,0.370903197725312,1214,"tags=23%, list=10%, signal=21%","9252/4915/627"
"WP4341","Non-genomic actions of 1,25 dihydroxyvitamin D3",58,-0.419427205786148,-1.13207033092317,0.273492286115007,0.488015882407079,0.370903197725312,1720,"tags=21%, list=14%, signal=18%","23236/4790/1432/7099/3725/817/5336/5332/6347/857/5579/3569"
"WP2453","TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)",15,0.498153280104064,1.15188354243289,0.273657289002558,0.488015882407079,0.370903197725312,49,"tags=7%, list=0%, signal=7%","47"
"WP4241","Type 2 papillary renal cell carcinoma",30,-0.469776493910697,-1.14133773468184,0.273809523809524,0.488015882407079,0.370903197725312,3443,"tags=47%, list=28%, signal=34%","112398/1387/54583/1513/405/7040/7030/7042/2034/9915/1026/7043/81578/7942"
"WP12","Osteoclast Signaling",12,0.54090801631812,1.1868923676206,0.274074074074074,0.488015882407079,0.370903197725312,1097,"tags=17%, list=9%, signal=15%","6696/7965"
"WP3658","Wnt/beta-catenin Signaling Pathway in Leukemia",21,-0.512853220289112,-1.16379150816275,0.275,0.488015882407079,0.370903197725312,1121,"tags=24%, list=9%, signal=22%","22943/4609/862/5914/7704"
"WP4519","Cerebral Organic Acidurias, including diseases",7,-0.671021944493466,-1.19480025964877,0.275261324041812,0.488015882407079,0.370903197725312,1075,"tags=29%, list=9%, signal=26%","501/137872"
"WP4298","Viral Acute Myocarditis",70,-0.405931686802972,-1.12646970565422,0.275720164609054,0.488015882407079,0.370903197725312,2374,"tags=30%, list=19%, signal=24%","3108/920/842/199/3716/1604/7100/7852/60/7098/7099/6443/25/2534/6444/1756/596/3908/857/6442/3569"
"WP678","Arachidonate Epoxygenase / Epoxide Hydrolase",5,-0.720037570268548,-1.21072953007311,0.277580071174377,0.488831343212008,0.371522966530122,446,"tags=40%, list=4%, signal=39%","2950/2053"
"WP2371","Parkinsons Disease Pathway",31,0.407580501350653,1.1299216365989,0.277945619335347,0.488831343212008,0.371522966530122,117,"tags=10%, list=1%, signal=10%","835/898/9134"
"WP4564","Neural Crest Cell Migration during Development",33,-0.462906758999675,-1.14652934780133,0.278860569715142,0.488888467158826,0.371566382032169,1374,"tags=15%, list=11%, signal=13%","3725/10000/627/4804/2353"
"WP111","Electron Transport Chain (OXPHOS system in mitochondria)",70,-0.404845153425867,-1.12345455070751,0.279835390946502,0.489049863042152,0.371689046583433,1894,"tags=17%, list=15%, signal=15%","293/4698/7386/4714/6392/7385/1350/4724/9481/291/7381/1346"
"WP2846","Proprotein convertase subtilisin/kexin type 9 (PCSK9) mediated LDL receptor degradation",1,-0.875071352850037,-1.16126261077021,0.285988483685221,0.494826046227915,0.376079077505541,1534,"tags=100%, list=13%, signal=87%",""
"WP3408","Evolocumab Mechanism",1,-0.875071352850037,-1.16126261077021,0.285988483685221,0.494826046227915,0.376079077505541,1534,"tags=100%, list=13%, signal=87%",""
"WP3982","miRNA regulation of p53 pathway in prostate cancer",23,0.438123833386753,1.13580176518438,0.286127167630058,0.494826046227915,0.376079077505541,2274,"tags=30%, list=19%, signal=25%","637/11200/317/581/27113/64065/836"
"WP2456","HIF1A and PPARG regulation of glycolysis",6,0.638358622940121,1.19790389139949,0.286713286713287,0.494826046227915,0.376079077505541,4439,"tags=100%, list=36%, signal=64%","7167/2597/5468/3939/6513/3091"
"WP3850","Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling",29,-0.470189982703728,-1.1319073763473,0.288922155688623,0.4970896715885,0.377799484391792,2266,"tags=31%, list=18%, signal=25%","3688/5728/4790/84557/3488/114907/3611/3479/10891"
