Length	Symbol	logFC.L.PvsL	logFC.L.VvsL	logFC.L.VvsP	logCPM	F	PValue	FDR
408	Anapc13	-0.248106392820277	-0.359755559741038	-0.111649166920761	4.46839248457598	4.86771593934852	0.0268859821975871	0.0385869598876338
10734	Brca2	-0.641282213112631	0.0262639762589053	0.667546189371537	3.22970130273644	4.8748375093486	0.0269098152409935	0.0386176060208967
1766	Kctd2	-0.547200250816503	-0.287184904186982	0.260015346629522	3.54328112822312	4.86435060299697	0.0269373282249791	0.0386535270106316
2223	Tmem259	0.303161157049683	0.221676638679761	-0.0814845183699221	6.88538502107588	4.86387665058162	0.0269445685808061	0.0386603539980018
3282	Slc38a7	0.196673272255396	-0.469704877201119	-0.666378149456515	3.45959171883782	4.86160382180784	0.0270158828639662	0.0387591052107686
3594	Bmi1	0.369758273430821	0.331857438833889	-0.0379008345969317	4.82400743290168	4.8542823971699	0.027091620873192	0.038864184268756
2815	Dgka	0.412924859809636	0.17410814486354	-0.238816714946096	5.8064608261175	4.84909330805843	0.0271715414905331	0.0389752435602967
351	Gm7020	-1.09350186222457	-0.749598691404827	0.343903170819745	0.4605564976531	4.84257864503119	0.0272722646606757	0.0391161191209396
1609	Setmar	0.772127835190303	0.900622878459577	0.128495043269274	1.77706658189734	4.84183573232651	0.0272837782465698	0.0391290288133712
1209	Zfp414	0.433544026752074	0.548834132241769	0.115290105489695	3.72861938975556	4.84117796402901	0.0272939769671415	0.0391400505877454
8324	Zfp318	0.265624531418911	0.3006710231034	0.0350464916844899	4.93549402236624	4.84100050531108	0.0272967292262593	0.0391403929568425
4210	Usp8	0.280730766814657	0.0775999339178806	-0.203130832896777	6.0803354766617	4.84060968144084	0.027302791760245	0.0391454813820583
3501	Pnkd	0.258721765565781	-0.0638122947313567	-0.322534060297138	4.44309199850612	4.83897084209083	0.0273282307153918	0.0391783473301493
4541	Fanca	-0.574052278880292	-0.370916045568298	0.203136233311994	3.48105335844052	4.83472841081794	0.0273942115201295	0.0392693235562419
1650	Rflna	0.950830404732171	1.65970203811686	0.708871633384689	1.65899997473309	4.83163951944303	0.02744236775025	0.0393347340396625
1474	Crcp	0.0828507641440685	-0.295759469848919	-0.378610233992987	3.78440346032984	4.82709465887781	0.0275134009200813	0.0394329203062592
3802	Skor1	5.32590832533612	5.70511720881048	0.379208883474361	-1.43725710730928	4.95443761187318	0.0275372021787539	0.0394634007295745
2591	Cybc1	0.241052117447869	-0.0839581999688747	-0.325010317416743	4.37466946684195	4.82467795071894	0.0275512590955786	0.0394799122698399
1779	Lor	1.15528089956143	0.160515144225109	-0.994765755336318	0.43452873224688	4.82234206214582	0.0275879085088481	0.039528114351894
3681	Sh2d3c	-1.05270174004186	-0.388125256447481	0.664576483594379	1.48787420858504	4.82221052376942	0.0275899739847634	0.039528114351894
2134	Sirt6	0.205345352338374	0.461009204781583	0.255663852443209	3.43303169591728	4.82057196470931	0.0276157183922695	0.039561358491667
2468	1700001J11Rik	1.18631996759681	0.886901975480981	-0.299417992115833	0.958824546941585	4.81732328968301	0.0276668425431497	0.0396309513459597
777	1110046J04Rik	3.80830582571225	5.05114255701336	1.24283673130111	-0.71696308370675	4.94343049114069	0.0277021543744814	0.0396778833627138
3932	Crem	-0.388927331768692	0.120037736335876	0.508965068104568	5.56467099607565	4.89115884935448	0.0277148264060646	0.0396923826722375
1945	Abhd16a	-0.321007773776684	-0.155502323961843	0.165505449814841	5.49893143648609	4.81302812708485	0.0277346033748545	0.0397170538673196
1159	Fgfbp1	2.15692644390302	3.02138693447462	0.864460490571602	0.364125758149945	4.81263615303795	0.0277407967442889	0.0397222700599602
2896	Gm9855	0.354242408513541	0.119480302092505	-0.234762106421036	4.48127232412826	4.81177554209721	0.0277544004054968	0.0397380951741813
10259	Tmod2	-0.822361890351974	0.123190468789396	0.94555235914137	2.16593874043942	4.80958645710789	0.027789038030652	0.0397840305427336
2929	Tube1	-0.939467419034072	-0.328024818195067	0.611442600839006	0.980836664359658	4.80848714320298	0.0278064512034946	0.039801961889393
2322	Klc4	0.256247684287569	-0.134611090872212	-0.39085877515978	5.05732610007821	4.80847301865881	0.0278066750189254	0.039801961889393
1810	Tmem39b	0.546913350094681	0.37911697975633	-0.167796370338351	3.11956221808619	4.80490717217184	0.0278632456364547	0.0398792703171758
2463	Kcne4	1.06626193036753	2.37081314359645	1.30455121322892	2.3691357362179	5.01235597202843	0.0278964510376885	0.0399231261427154
2989	Zfp661	-0.547453556770321	-0.642747345100302	-0.0952937883299807	1.75546615814928	4.80226916432505	0.027905182193247	0.0399319515818087
2124	Dcst2	0.878629646701532	1.81552820396766	0.936898557266127	-0.863689567501046	4.80012666715657	0.0279392953344613	0.0399770933518545
4017	Ccny	-0.132752258242677	-0.289922010986399	-0.157169752743722	5.9526244667943	4.79978806368949	0.0279446910405173	0.0399811401031731
7015	Socs7	0.280504888274742	0.230837590918925	-0.0496672973558169	5.87166553034084	4.79777963615562	0.0279767204829043	0.0400232881359472
2859	Ces2g	-0.638463411724406	1.70832220744383	2.34678561916824	-0.860988588458703	4.79592172895784	0.0280063873228535	0.0400620488142086
2267	Thap1	-0.21448979617854	-0.577154029031045	-0.362664232852505	2.90893938844165	4.79328062759935	0.0280486227822956	0.0401187796423172
1271	Bcdin3d	-1.25628900037755	-0.422245694966359	0.83404330541119	0.41152784872325	4.79239356980068	0.0280628247920229	0.0401354066551598
1475	Rnf25	0.080266661290059	0.40983290552631	0.329566244236251	4.46796815555151	4.79153544740448	0.0280765714566726	0.0401513794401053
3645	A930004D18Rik	-1.52106325702479	-0.0890394476488719	1.43202380937591	-0.232395494669621	4.79091138266953	0.028086573535281	0.0401619947742328
2755	Zfp846	-1.09727108496076	-0.459906107703614	0.63736497725715	1.12659351400661	4.7906213550443	0.0280912233008737	0.0401649553981457
3863	9930111J21Rik1	-0.663595632376919	1.42516538616109	2.08876101853801	0.448832620971005	4.7882108607132	0.0281299031814911	0.040216567420325
766	Magohb	0.323310296998609	0.810481843821556	0.487171546822947	1.81150787487094	4.7858229323789	0.0281682817284569	0.0402677391972396
1405	A230056P14Rik	-1.24621231208507	-0.345644004843557	0.900568307241514	0.761717378009437	4.78390344051967	0.0281991755353744	0.0403082028122682
3361	Arl15	-0.0157107911226522	0.410762233606505	0.426473024729157	4.34805178429927	4.7821946157869	0.0282267116886133	0.0403438599738491
1574	Rgn	2.94781040417262	3.02272392836776	0.0749135241951377	-1.01532436247743	4.78125971726647	0.0282417898916045	0.0403617063318709
3105	Naa25	0.389383387196839	0.226081152725005	-0.163302234471833	5.48849897689537	4.78001784435942	0.0282618334432479	0.0403866449828628
1522	Mtx1	-0.267970885437123	-0.309500774118149	-0.0415298886810258	4.63624521890735	4.77844867016641	0.0282871831053819	0.0404191608842914
4388	Wars2	0.479031905212566	0.419061435312433	-0.0599704699001323	3.25243310722665	4.77097961221177	0.0284082052856939	0.0405883634011216
2124	Oasl1	1.37435515470784	1.02141891581841	-0.352936238889431	0.428126518591436	4.7679171062762	0.0284580005884945	0.0406542920649494
3285	Bcl6	0.702662571691131	0.79215689690125	0.0894943252101188	4.71483510502054	4.98457709507234	0.0284595708836381	0.0406542920649494
12652	Dnah6	2.6674686177975	3.11975412334789	0.452285505550385	1.10744986156148	4.94626427065895	0.0284908076993763	0.0406951804709858
4029	Zfp354a	0.921132981977259	0.442284275699706	-0.478848706277553	1.04419508526531	4.76397589200306	0.0285222320676609	0.0407363292449432
1086	Fgf18	0.804775218519606	2.61560171421986	1.81082649570026	-1.18637744934241	4.76279193785302	0.0285415601729392	0.0407601958008996
3500	Paqr5	-0.605824067037993	0.959371635785445	1.56519570282344	-0.740445375323509	4.7623155549535	0.0285493414204635	0.0407675694268186
1579	Erich1	-0.510016341287927	0.525611760510376	1.0356281017983	1.49437453016714	4.76038301010642	0.0285809328299918	0.0408089387519376
5813	Ulk2	-0.180681133063365	-0.352612257537756	-0.171931124474391	5.697090222879	4.75960458580227	0.0285936691972407	0.0408233810158093
4184	Slc4a2	-0.215962124613632	-0.292434381245197	-0.0764722566315655	6.20767376127646	4.75726663860281	0.0286319615516187	0.0408743037478736
3966	March2	-0.342981513197163	-0.526781414559762	-0.183799901362599	4.53007264490393	4.7557735514919	0.028656447305768	0.040905508978405
1712	Map1lc3b	-0.0334461996155266	-0.342409888348703	-0.308963688733177	7.48856377505903	4.75477072750903	0.0286729066323738	0.040925252252917
1139	Sbk2	-0.419983556166594	1.76336536116154	2.18334891732813	-1.78974567114529	4.7529949182387	0.0287020797893837	0.0409631368784055
598	BC048507	0.396347806916447	1.02978216821507	0.633434361298618	2.10001781667757	4.752694700448	0.0287070151876207	0.0409664259990497
1115	Tceal3	0.802393186599313	2.41445260228744	1.61205941568812	3.1072883940098	5.73626446764169	0.0287247452851581	0.0409879715550702
3923	Sec31b	0.81083030291599	0.264847338099799	-0.545982964816191	3.31556466244474	4.83006302647093	0.0287487703927283	0.0410184948282541
3574	D3Ertd751e	-0.82690269243089	-0.981073298031414	-0.154170605600525	0.11229758403918	4.74860083312274	0.0287744139612271	0.0410513215029068
609	Gm10651	0.543197497662113	0.159753943957722	-0.383443553704391	2.95559418952274	4.74437054019635	0.0288442511677966	0.0411471857076702
2201	Ndc80	-0.739814050811214	-0.831532925229235	-0.0917188744180212	2.48296330204671	4.78210720967086	0.028847046498601	0.0411474038725121
1772	Rpia	0.369241165096222	0.292781990075472	-0.0764591750207493	5.02763627199009	4.74105643360082	0.0288991002236245	0.0412178776957575
1995	P2rx4	-0.0489482797182642	0.24329699224528	0.292245271963544	4.76165151182233	4.7406677611596	0.0289055407243808	0.0412232878615311
729	Bola1	-0.496944008718787	-0.540322363718885	-0.0433783550000981	2.62990186257819	4.73907875413067	0.0289318886606344	0.0412570851852929
2850	Hsp90aa1	0.0115174935421906	0.313220667043505	0.301703173501314	8.93952929200409	4.7379632097067	0.0289504025329739	0.0412797059100329
967	1700056E22Rik	0.774715035521373	1.69294424242376	0.918229206902384	-1.0994071384413	4.73562960671685	0.0289891759755731	0.0413312074978598
1311	Dtnbp1	0.417347146059472	0.124560476127415	-0.292786669932057	4.1736464753494	4.7347835538682	0.0290032482091843	0.0413474852250681
2113	Tfap4	-0.54924918350118	0.584631308409574	1.13388049191075	1.50364252354853	4.75577058935877	0.0290330022220962	0.0413861141159357
402	Arl9	0.23323316111196	-1.55645243745746	-1.78968559856942	-1.35886554510879	4.73107701063725	0.0290649916584071	0.0414279222063813
12052	Wnk1	0.358035435800168	0.311381329986771	-0.0466541058133978	8.38050298149081	4.7291002841878	0.0290979820603725	0.0414711492443823
2572	1810030O07Rik	0.177621661898438	0.422768968597263	0.245147306698825	4.34439645727536	4.7262996797244	0.029144796703051	0.041534069210205
1880	C330011M18Rik	-0.694902781866081	0.939201012738952	1.63410379460503	-0.669535707854359	4.72515065133304	0.0291640289605845	0.0415541500945012
1122	Gm1943	-0.139738130788805	-0.456160660924987	-0.316422530136182	3.31533935252242	4.72513896389354	0.0291642246585412	0.0415541500945012
1003	Tm2d3	-0.676633898795684	-0.455039640865647	0.221594257930038	3.26877977384097	4.72472775678228	0.0291874157981007	0.041583388729005
312	Hist1h4n	-1.25484555257369	-0.528533874859027	0.726311677714665	-0.299585808794947	4.72195964728531	0.0292175165458808	0.0416190275414397
5499	Arap3	-0.52724252588177	0.993555734273974	1.52079826015574	1.93174311602177	4.82178354392484	0.029217776077769	0.0416190275414397
3294	Ciz1	0.237388681976904	0.28043375349826	0.043045071521356	5.839204822135	4.71895113563984	0.0292680491660498	0.0416868253556872
12068	Slc1a2	1.22924260540585	0.271804633979886	-0.957437971425966	0.851237316605734	4.71762763625884	0.0292903114125433	0.0417147182473134
1809	Fgf15	-1.84039888841552	-1.34614648214609	0.494252406269425	-0.728730921802608	4.71483237112132	0.0293373942725397	0.0417779518620931
2473	Slc29a2	0.777134003551473	0.642901696433599	-0.134232307117875	2.31438171956696	4.71373313508404	0.0293559335576591	0.0418005301170326
8050	Cspg4	-1.14908744269793	0.905386840677749	2.05447428337568	3.01081618045925	4.7119338781691	0.0293874603913267	0.0418415957953497
3323	Limk1	-0.281471351656001	-0.612350122844683	-0.330878771188682	3.16169305366162	4.71163917622345	0.0293912869654069	0.0418432181957685
1989	A330049N07Rik	-1.72028431736153	-1.75514122682089	-0.0348569094593624	3.67519840232317	4.91907534305768	0.0294027873433335	0.0418557641932891
2075	Vps4a	-0.273725017080001	-0.339278951575887	-0.0655539344958851	5.02338628386576	4.70917724204411	0.0294329161165327	0.0418948235618507
500	4930539J05Rik	0.506772186476404	0.202659565161329	-0.304112621315075	3.20979592791744	4.70646872116262	0.0294787936648607	0.0419562905538078
5812	Tnn	5.46155079818231	5.41854665841718	-0.0430041397651359	0.795755312288882	4.82915794582677	0.0294847827596486	0.0419609794492093
2218	Zcwpw1	-0.456864543273991	-0.949741977320111	-0.492877434046119	1.07357164334573	4.70398404754835	0.0295209524119053	0.0420086147270575
1802	Ino80dos	0.446863852692751	1.41263428548086	0.96577043278811	0.271746177460742	4.70262690918348	0.0295440091378269	0.0420375831774709
2014	Gckr	-1.45473267444746	0.640730952176571	2.09546362662404	-0.545189243601489	4.70202426503269	0.0295542542731176	0.0420461964007394
2828	6330549D23Rik	-0.535123408986707	-0.522288262844151	0.0128351461425553	2.63972446334649	4.70195319590664	0.029555462740977	0.0420461964007394
9755	Cmah	0.838119308187554	3.23481441288195	2.3966951046944	1.5807077420476	4.90800726665191	0.0295868867108241	0.0420870558016765
2534	Casc1	1.05529167739335	0.122176176796758	-0.93311550059659	0.00196232556552906	4.69924689668002	0.0296015235424157	0.0421040303802062
2118	Ipp	-0.568252723581678	-0.538524447187257	0.0297282763944213	2.79108826064071	4.6982818459205	0.0296179686440699	0.0421235736346202
3971	Gm10710	0	5.19008721689662	5.19008721689662	-0.221633894946005	5.00578380380426	0.0297260733457602	0.042273462478555
2698	Socs2	-0.446170805911853	0.0809214595783729	0.527092265490226	4.9652800126724	4.72857336133235	0.0297348976193376	0.0422821500984682
3174	4732491K20Rik	-0.592109813488909	0.814957884928552	1.40706769841746	-0.702277775927289	4.69004208446049	0.0297588108543221	0.042312290232241
2851	Aph1a	0.263074673920423	0.0589745907266356	-0.204100083193788	5.80084678048716	4.68919030557767	0.0297734144495966	0.0423291892457881
5480	Pacs2	-0.217070649969793	-0.501595675869908	-0.284525025900114	5.14431967217164	4.7141173825196	0.0298080051467818	0.0423744984613553
3549	Tgm2	0.0124530110646487	0.649155074197141	0.636702063132492	8.39318774521311	4.89869589676693	0.0298468814078207	0.0424258911257493
1520	Trmu	-0.451849508144288	-0.583192408351929	-0.131342900207641	2.35040469317114	4.68430723194903	0.029857294056054	0.0424368184593714
9256	Adam22	0.107730737952956	1.48422666249377	1.37649592454082	1.52566767576931	4.67878390066708	0.0299525014964498	0.0425682534729137
4877	Gnl3l	-0.110423435722028	0.197394424161505	0.307817859883533	5.76779059704841	4.67720446324767	0.0299797913182767	0.0426031493345688
4204	Trim27	-0.26610322762795	-0.504731099039562	-0.238627871411612	4.30807528907412	4.67652484599871	0.029991542726501	0.0426159597898598
2820	D030028A08Rik	0.147920612600579	1.05254829620224	0.904627683601661	1.18122307030138	4.67185566631374	0.0300724227555258	0.0427269860537452
2125	Snapc1	0.498686272060855	0.50827375130644	0.00958747924558505	3.0448837334959	4.66989255270827	0.0301065033533144	0.0427715053569758
1238	Cabcoco1	1.65501914103098	-0.386220048866537	-2.04123918989751	-1.01414558631096	4.66924655423522	0.0301177279682391	0.0427835486153456
3112	Rnf10	0.292256100831408	0.145188061392343	-0.147068039439065	8.27563802103359	4.66863082878234	0.0301284310780939	0.042794848923477
1531	Mrpl3	-0.223992546456087	-0.348036270335684	-0.124043723879597	4.83605251117645	4.66765451583806	0.0301454112759995	0.0428150624215491
4282	Ipo11	-0.35485948167272	-0.0930591857532517	0.261800295919469	4.43317509109868	4.66431133562441	0.0302036403548544	0.042893852038832
1425	4933428G20Rik	-0.206348404569696	1.43726275696815	1.64361116153784	-1.05721449848762	4.66350347338765	0.0302177306266677	0.0429099490532984
3059	Cycs	-0.226580993675724	-0.371080790052603	-0.144499796376879	4.51891801631804	4.66276281928158	0.030230655375389	0.0429243882105915
3990	Nos2	-1.1324676349394	0.523545292890662	1.65601292783006	-0.438449586126195	4.66040611784339	0.030271823454431	0.0429762588057125
2805	Zc3h12a	0.419832335038149	0.120501197555814	-0.299331137482335	7.36383470369542	4.6603556179878	0.0302727063215939	0.0429762588057125
1258	Tatdn3	0.0849265667815653	0.606165510892664	0.521238944111099	2.37916822684796	4.65559781009157	0.0303560188000328	0.0430906038973665
5052	Gpcpd1	-0.346691362269865	-0.0547619404803203	0.291929421789545	5.33700418088167	4.65385889615152	0.0303865345478853	0.043129989607116
4305	Ptch1	-0.356334023931562	0.194931783921152	0.551265807852714	3.32770409339053	4.65362470552638	0.0303906470093898	0.043131895299874
