Length	Symbol	logFC.L.PvsL	logFC.L.VvsL	logFC.L.VvsP	logCPM	F	PValue	FDR
3513	Slc7a5	-0.636669059529731	-2.55647108792065	-1.91980202839092	8.03460577846696	249.566925208368	6.05472655387923e-11	4.86001040706223e-09
7308	Pds5b	-1.93737767847134	-1.84693400497807	0.0904436734932632	5.92719434402275	249.359252666225	6.08611761727645e-11	4.86015505313994e-09
2253	Agpat1	-1.43814814168859	-2.13368011152264	-0.695531969834047	5.6855689825939	247.862945015453	6.31794419405004e-11	5.01954219335445e-09
3207	Tkt	-1.4084746345766	-2.57958720950348	-1.17111257492688	8.98925906290229	246.866822002119	6.47794303583139e-11	5.11608348952369e-09
946	Capsl	-0.661335977551902	3.51617814254038	4.17751412009228	3.73587895282819	246.700168723102	6.50516652276965e-11	5.11608348952369e-09
2864	Ptgs1	-4.13060044680652	-4.96104936460019	-0.830448917793662	5.18022232184072	328.834957339054	6.68814822692895e-11	5.23356000953455e-09
5049	Ehbp1	0.683875088875056	2.50743198013758	1.82355689126253	5.60342524411731	244.626346434443	6.85525066731477e-11	5.33749816957128e-09
4681	Tmem64	-1.36206429065317	-2.3293727274225	-0.967308436769334	6.22516390174309	244.032607071409	6.95946127348263e-11	5.38966557936985e-09
3173	Aacs	-2.38711636375706	-3.19020675341557	-0.803090389658504	6.44935936318874	257.064836263835	6.99147474333875e-11	5.38966557936985e-09
4846	Vsir	-1.59006750610983	3.933165445131	5.52323295124083	4.86332107798642	243.277894369267	7.09458192374245e-11	5.44220836041958e-09
1760	Trip6	2.34375801343799	2.05792963248456	-0.285828380953433	5.86182792738228	241.521433075756	7.4209736377645e-11	5.63450854682382e-09
9030	Thsd4	1.40902128057918	3.22699433773701	1.81797305715783	4.69870299861166	241.413280645424	7.44163219093412e-11	5.63450854682382e-09
4375	Zcchc24	-1.01040379152083	2.70728166606642	3.71768545758725	5.25088410547562	241.34964037078	7.45381942361743e-11	5.63450854682382e-09
2294	Klf15	-3.12941517967176	-8.01105503814781	-4.88163985847604	2.8534958146842	242.052244940844	7.50660581124336e-11	5.64699834264162e-09
5105	Rasgrp1	-3.88127862783582	-6.99492189759162	-3.1136432697558	1.44225871438024	240.229302394911	7.67219424099007e-11	5.7438177269566e-09
1733	Tmem158	1.106529006722	3.62352702148094	2.51699801475894	5.06619039010973	239.798408689558	7.75814798056726e-11	5.78037705040159e-09
12066	Nav2	2.83422141623181	4.73397883102803	1.89975741479622	6.27042627132115	251.168886483612	8.0547253068007e-11	5.97277059416669e-09
2451	Serp1	-1.57106084885164	-3.0523160351146	-1.48125518626296	8.77737948554968	238.116155006907	8.10455866295924e-11	5.98124111372518e-09
10780	Ttc28	3.71311223777068	4.4536229320572	0.740510694286519	6.44479169985393	236.995916878191	8.34517018100933e-11	6.12976368201308e-09
2579	Ackr3	-3.03963027012194	-1.99637651583411	1.04325375428783	7.46957339430911	236.143085691287	8.53389603035718e-11	6.21025180275464e-09
3442	Ttc7b	-1.1783452110877	-5.29531455705889	-4.11696934597119	5.75125157618136	271.959526602726	8.54652250670681e-11	6.21025180275464e-09
7424	Svil	1.20330625341943	2.98171827228926	1.77841201886983	7.93608630876256	235.962936834872	8.57439081423226e-11	6.21025180275464e-09
7456	Lrrk1	-0.584855018324395	3.16242611210321	3.74728113042761	3.68395140303133	234.829059476822	8.83443340054279e-11	6.35407823386298e-09
3527	Aldh18a1	-1.57232666353531	-2.99789021148125	-1.42556354794594	6.62814204180641	234.742835096819	8.85457858173816e-11	6.35407823386298e-09
1305	Gstm7	-3.61783908057899	-4.32322162694192	-0.705382546362929	2.03627411093861	233.904079102463	9.05334123168868e-11	6.44269700084429e-09
1774	Krt80	4.26754269747014	3.52820175637182	-0.73934094109832	4.29626971313949	233.709650925797	9.10014953725821e-11	6.44269700084429e-09
1216	Steap1	-3.91323178560249	-3.21243069496945	0.700801090633042	2.90861285997332	233.701193434388	9.10219201249514e-11	6.44269700084429e-09
10871	Steap2	-3.2317592624536	-1.00887580796525	2.22288345448835	4.94123123880953	233.429279548502	9.16814245135242e-11	6.46001421956832e-09
1479	Tm7sf2	-2.6698213976637	-2.61142026164472	0.0584011360189871	3.49312828296865	232.459860102087	9.40780810753916e-11	6.59902647975675e-09
1597	Csn3	-2.26551086123445	-4.95324016626659	-2.68772930503214	13.4588193383098	231.753542899837	9.58699728811992e-11	6.69456151437683e-09
1905	Hexb	1.08593214776938	4.62891128599251	3.54297913822314	4.50164485685669	233.709214257215	9.70053651934022e-11	6.74360511960562e-09
4601	Inf2	0.887797236129172	2.81207108385921	1.92427384773004	5.73422871984605	230.406282369524	9.93985645396939e-11	6.85266322531013e-09
3410	Tmcc2	-0.845183658456217	2.76474125312167	3.60992491157788	3.37799967405699	230.17240150346	1.00026311531998e-10	6.85266322531013e-09
5665	Hlf	-1.64086246339606	-3.73711275670001	-2.09625029330395	6.04515759646143	247.060066016071	1.00267251116044e-10	6.85266322531013e-09
1094	R3hdml	4.50116164652684	12.4885140306541	7.98735238412724	2.5576732952274	545.288225553815	1.00334396055145e-10	6.85266322531013e-09
1188	Stx19	-1.25487782096284	-5.12139704359994	-3.8665192226371	2.69026463968558	229.817197940367	1.00988488550412e-10	6.867217221428e-09
854	Mpc2	-1.41305525423871	-2.78123624367073	-1.36818098943202	6.12208943411616	227.705246883968	1.06935492736815e-10	7.23999779520729e-09
9032	Acaca	-1.45087941274486	-4.55211961632761	-3.10124020358275	8.80795254748603	239.154200395756	1.10453399446588e-10	7.44580232113534e-09
1026	Cavin3	1.3327516863201	4.11981271811724	2.78706103179714	5.07385413355721	228.727101339102	1.11007927911237e-10	7.45092867859388e-09
875	Gm3500	-4.79052223980997	-3.91326913329478	0.877253106515191	3.59040618318166	225.931097534137	1.12246053611089e-10	7.50169762588790e-09
4454	Bmp1	1.36929643058321	2.78383424236455	1.41453781178134	6.91582837441091	225.518980592891	1.13522933455923e-10	7.54516780132672e-09
4639	Ap2a2	-0.896257452343882	-2.19138568018892	-1.29512822784504	6.29633273430706	225.409310264525	1.13865555696878e-10	7.54516780132672e-09
2751	Gnb4	-3.02582991514245	-6.68941209119889	-3.66358217605644	3.98136733875725	266.809745088382	1.15498659689438e-10	7.62095393510137e-09
2899	Ggcx	-1.57875314116744	-2.55777563226446	-0.979022491097017	4.38213759064191	224.481658792475	1.1681199897174e-10	7.67131904040274e-09
3177	Steap3	-1.28521872120014	-3.27938211086753	-1.99416338966738	4.84985553453457	224.055153310983	1.18196224322567e-10	7.67131904040274e-09
2648	Insig1	-4.1081267457749	-4.79418208889367	-0.686055343118771	6.67231282109311	325.840143471648	1.18280541551445e-10	7.67131904040274e-09
1512	Pthlh	-6.46558360313922	-6.31545140755872	0.150132195580506	4.25266236705291	277.752850203761	1.183778125925e-10	7.67131904040274e-09
2275	Mcfd2	-0.703023282366753	-2.19637898188378	-1.49335569951703	7.00483696492206	223.889582272085	1.18738692819777e-10	7.67131904040274e-09
5082	Tbx3	-0.488957821375658	3.6967763483997	4.18573416977536	4.1269537322095	230.513283069466	1.19217775993929e-10	7.67131904040274e-09
2388	Plekhs1	3.43623987266197	4.53691604368149	1.10067617101951	5.48657914321547	223.275960761198	1.20774406260312e-10	7.73950228101061e-09
4441	Smad7	3.10056876638965	3.43211099237579	0.331542225986144	7.26379854789703	222.926830993463	1.21950671600756e-10	7.78285187773349e-09
3675	Mmut	-1.23631367244416	-2.16586907613289	-0.92955540368873	5.4192060665439	222.311397044733	1.24056581668993e-10	7.88493506020229e-09
1199	Areg	2.52519790849365	8.13876229332179	5.61356438482815	6.5715026555187	374.896502882419	1.28714001161288e-10	8.12356117517683e-09
2244	Rasgef1c	2.22513650432371	7.90108613411128	5.67594962978758	2.00760807755401	220.953320273327	1.28854328940963e-10	8.12356117517683e-09
3449	Btn1a1	-2.05918552354969	-3.83232180410488	-1.77313628055519	10.3019675946546	220.679187076286	1.29848622247976e-10	8.15323687760277e-09
2556	Pdcd4	-1.43893894705715	-3.23520576821035	-1.79626682115319	7.11644211654398	220.995231302151	1.31868247140219e-10	8.24679656412644e-09
1689	Chil1	-0.0740231639345645	4.00600276165783	4.0800259255924	6.94419160006015	280.204842153566	1.33779366771985e-10	8.30620623274132e-09
3921	Clca2	-2.40261624635849	-5.24670273055968	-2.84408648420119	2.22558692485515	219.590745359617	1.33885034961345e-10	8.30620623274132e-09
2775	Acsbg1	1.39135452374898	5.9754658097046	4.58411128595562	2.44651766285276	219.13055859891	1.35635141736614e-10	8.35293063278861e-09
3268	Tor3a	-3.50187879923579	-2.56642386881327	0.935454930422517	5.13426663445272	234.10449356398	1.3571098446542e-10	8.35293063278861e-09
3189	Cmpk2	-3.03146700985189	-4.83227223717702	-1.80080522732513	3.98310545883224	235.880984587788	1.41098711589527e-10	8.60421711637678e-09
5848	Tbc1d9	2.23867299054577	0.94299815923151	-1.29567483131426	6.51110648914415	217.688851325065	1.4129182612417e-10	8.60421711637678e-09
2934	Srpr	-1.04762208038386	-1.96646668573185	-0.918844605347992	7.30061022377149	217.649180177396	1.41451296030854e-10	8.60421711637678e-09
15208	Pde4dip	-0.304216991337486	-2.07895257023149	-1.774735578894	5.74578711729425	216.616011372208	1.45678685610334e-10	8.82663157728906e-09
7113	Synpo	0.893128224152329	2.77413041447504	1.88100219032271	6.82935650380056	216.481106215854	1.46241391403839e-10	8.82663157728906e-09
7387	Neo1	0.434353817587784	-1.5451234918101	-1.97947730939788	7.43542953399441	215.351808843738	1.5105176576106e-10	9.08176871208968e-09
699	Gm12538	-1.45475850077735	-3.68391793953862	-2.22915943876127	3.66795638144304	214.023780962595	1.5694469194063e-10	9.39977978038266e-09
1693	Coq9	-1.351416279569	-2.285400087114	-0.933983807545007	5.05474302468401	213.39191282463	1.59841637708467e-10	9.53660529653736e-09
1702	Aldoc	-2.60466964056041	-2.95744907210318	-0.352779431542769	8.02935133630151	216.292924592646	1.61526715622262e-10	9.6003588384346e-09
4014	Usp53	-1.173617178898	-2.1726111125861	-0.998993933688091	6.20904747566575	212.647027077849	1.63336539773623e-10	9.67101367815538e-09
2224	Pgd	-1.05192837570152	-2.37409036665181	-1.32216199095028	7.48113408285629	212.122002363295	1.65853035243088e-10	9.77120030127572e-09
1599	Pycr2	-2.40190230702236	-2.81179999837765	-0.409897691355296	4.05184481395419	212.03309771064	1.66283591050479e-10	9.77120030127572e-09
1927	Atp6v1b1	2.90900229659068	6.1778175968667	3.26881530027601	5.7932388949055	309.715594918974	1.68641557242716e-10	9.7775035128794e-09
5804	Rgs8	2.70339214317009	-6.91062150453345	-9.61401364770354	2.63512614964648	212.359795049578	1.68699134536055e-10	9.7775035128794e-09
3504	Adgrf1	-2.1173035477789	-4.41503221467639	-2.2977286668975	2.27501335677782	211.522690980637	1.68780606075622e-10	9.7775035128794e-09
3262	Npc2	-0.709719338860899	-2.15505657487467	-1.44533723601377	7.27540839084101	211.436586447116	1.69206110605658e-10	9.7775035128794e-09
2111	Igfals	-1.37894421817159	-3.68832321768255	-2.30937899951096	5.7349770506137	226.515208862352	1.69530307505615e-10	9.7775035128794e-09
4687	Pcdhgc3	-0.400981980548299	2.32457832526632	2.72556030581462	5.87082080199613	211.127968452071	1.70741443927035e-10	9.79636121475291e-09
1621	Gltp	-0.915858244006021	2.31224752184173	3.22810576584776	3.68692054297539	211.05326959029	1.71115479733675e-10	9.79636121475291e-09
3102	Lss	-2.45281938309067	-3.20491234283181	-0.752092959741138	5.09047085305638	218.942861569181	1.76485326791782e-10	1.00354776040162e-08
5002	Abcc3	-1.71491865414653	3.29713508182142	5.01205373596794	3.23290222588068	210.305542343694	1.76858904519491e-10	1.00354776040162e-08
2915	Vill	-0.327309347888213	2.91866760472819	3.24597695261641	4.36521712738729	210.67098229131	1.7722555491295e-10	1.00354776040162e-08
5481	Ntng1	3.56197436180668	6.25973719348779	2.69776283168111	4.56662974423533	210.507849477099	1.7807527503229e-10	1.00470586333436e-08
4952	Abcc8	-1.36813183567356	7.47617675707817	8.84430859275173	2.71685837058898	277.41256324655	1.80828496170287e-10	1.01655644128654e-08
1219	Lmx1b	-2.64035020900685	1.83186683260449	4.47221704161134	3.9032665049803	208.76609356184	1.83040351135099e-10	1.02405908529169e-08
2877	Gpr180	-1.31693919552993	-2.41519557613057	-1.09825638060064	4.49039390597016	208.685393826689	1.83478348828912e-10	1.02405908529169e-08
2235	Muc1	-2.7556633858352	-3.51113745802931	-0.755474072194109	7.70680577143757	235.519795455953	1.85892761186279e-10	1.02818788777445e-08
4884	Nid2	-4.87901160481871	-3.04055444051158	1.83845716430713	2.24510217796219	208.161553258276	1.863511573432e-10	1.02818788777445e-08
3377	Ano3	-0.45360525122643	-2.75256966257232	-2.29896441134589	4.92251040891917	208.082627885057	1.86788490251455e-10	1.02818788777445e-08
3816	Syt9	-1.47619231169772	-3.53733906046853	-2.06114674877081	4.1114194206788	208.069883984027	1.86859216696744e-10	1.02818788777445e-08
5638	Stard13	-3.6700502472933	-2.67416172856008	0.995888518733218	3.5364201945649	207.906685822758	1.87767682758914e-10	1.02954871687388e-08
9592	Dsp	0.0792181837953304	3.62662729564864	3.54740911185331	8.67429997497484	228.836299356708	1.91679962078428e-10	1.04731241034571e-08
5922	Phactr1	-1.80564162582735	-3.56979758581571	-1.76415595998837	3.7248764215379	206.672162295824	1.94807838471242e-10	1.05351813191985e-08
2715	Slc35a2	-1.29741509226845	-2.07108032747427	-0.77366523520582	4.99642588078243	206.656907453515	1.94896723533378e-10	1.05351813191985e-08
4222	Gpr146	-2.99398769506957	-2.30912037482122	0.684867320248349	4.06389069997768	206.531065932417	1.95631754416487e-10	1.05351813191985e-08
1988	Vstm5	-1.83619863077227	-5.82178677658686	-3.98558814581459	2.18607780929802	206.399419619105	1.96404125513003e-10	1.05351813191985e-08
2992	Lad1	0.773662522972537	2.44421838205282	1.67055585908028	4.94864346213163	206.331373752241	1.96804734537678e-10	1.05351813191985e-08
494	Ndufa1	-0.567018851531781	-2.03250486085767	-1.46548600932589	5.86060457324971	206.319452384067	1.96875016946234e-10	1.05351813191985e-08
527	Timm8b	-1.87002778051553	-2.09294883387811	-0.222921053362574	4.56879934847894	205.731392185666	2.00378247440518e-10	1.06859248943279e-08
2403	Ccn2	6.98719294948265	4.07807735929884	-2.90911559018381	9.71747534863898	259.749905582965	2.12818307505601e-10	1.13106030186936e-08
3684	Trim35	-1.27330748008419	2.38410016740086	3.65740764748504	4.43340576660316	203.400737837748	2.14990654104707e-10	1.1387192060267e-08
2593	Gas6	2.44300176802131	5.59885768649765	3.15585591847634	8.42985996848465	263.536463198651	2.16706058670346e-10	1.14391415105581e-08
1635	Hoga1	-1.44401268579498	-4.11159372295556	-2.66758103716058	3.74946898894283	202.522790467979	2.20812138447209e-10	1.16165088510133e-08
4658	Ttyh3	-1.82082179095912	-2.53701242788637	-0.716190636927249	6.91992196062372	202.296870256931	2.22339538620809e-10	1.16574791091018e-08
10250	Arhgef17	1.40241400319676	3.508114493618	2.10570049042124	6.97846219828469	216.381071217697	2.23503988984144e-10	1.16792084445003e-08
6840	Kif5c	-0.478717476770847	5.29466489810495	5.7733823748758	4.30133481327418	253.001833283974	2.29210238676479e-10	1.19373305574252e-08
3423	Anpep	3.36954189836059	3.07447860114796	-0.295063297212628	6.92967820083422	209.300999298554	2.32209135360628e-10	1.2053202186119e-08
1278	Ccdc74a	-3.10693016450786	-5.30824896896259	-2.20131880445473	2.63669689057668	200.719147615542	2.33353604366152e-10	1.2072366535514e-08
4218	Itga2	4.0428404910169	6.01271749290117	1.96987700188427	4.7602396845841	213.878264702092	2.34413199946585e-10	1.20870276475769e-08
7361	Ppp2r3a	-1.15252592957556	-1.86508460583085	-0.712558676255297	6.67608066555868	200.072820314837	2.38046977561735e-10	1.22338862527767e-08
3580	Ikzf4	-2.38972173896499	-0.843287831708831	1.54643390725616	5.87037779949987	199.584118865368	2.4166831729021e-10	1.2379141568563e-08
1183	Ssr2	-1.19520310555791	-2.15053326415911	-0.955330158601192	7.61594426277767	199.399291934117	2.43054490645314e-10	1.24093263223896e-08
1466	Bet1	-1.21720754287069	-2.44541405660138	-1.22820651373069	4.61945331662251	198.944009874385	2.46508454316423e-10	1.25445413418802e-08
5596	Dnajc6	-2.81398643407792	-2.74917241425517	0.0648140198227549	3.95001010215297	198.457352153375	2.50263407457313e-10	1.26941426088771e-08
3700	Cdr2l	-2.3666291889576	-2.4373622623697	-0.0707330734120948	5.13485439764788	198.099368390448	2.53067808346845e-10	1.27716596032444e-08
1393	Ctsz	-1.47370804811744	-1.71961448361786	-0.245906435500425	6.82224977854545	198.053218302714	2.53431981595332e-10	1.27716596032444e-08
773	Ly6k	-1.65308875178302	4.6216886193694	6.27477737115242	1.64649064710988	197.209837757474	2.60195133939469e-10	1.30701891151788e-08
3180	Echdc1	-2.18984582963216	-2.48691520992742	-0.297069380295256	3.40778243106085	196.87610580712	2.62928863052674e-10	1.31650426220458e-08
4145	Ephb3	1.64518405731118	4.06938060740174	2.42419655009056	5.81012565859835	226.521812444754	2.65173692331349e-10	1.32348869775121e-08
1439	Crip2	2.05630084228633	2.40131476945741	0.345013927171088	7.25234818120544	196.405821303865	2.66837754631905e-10	1.32753914221343e-08
1748	Tvp23b	-1.29406389865498	-1.85124681479998	-0.557182916145005	5.89337224675601	196.150655087496	2.68986753518696e-10	1.33177786747084e-08
4778	Egflam	-1.42437097372388	3.53734097415247	4.96171194787635	3.08657873050634	196.340242245131	2.70288404454643e-10	1.33177786747084e-08
1575	Rrad	3.5197077922956	3.98442356039427	0.464715768098671	3.99410617967282	195.97965594625	2.70438107924433e-10	1.33177786747084e-08
4373	Wnt5a	-2.50415253854937	1.71540623951457	4.21955877806393	4.11089143289038	195.90077040139	2.71110701251127e-10	1.33177786747084e-08
1958	Lao1	-4.42303660604991	-9.54857318535856	-5.12553657930865	11.3329407244662	283.426594111616	2.74059394429336e-10	1.34202921070868e-08
6505	Adgrg6	2.84643293171242	3.49808710472653	0.651654173014103	5.00818990077225	195.164000896033	2.77486880961684e-10	1.35298832564073e-08
2768	F2rl1	2.72802992188734	3.22703347484458	0.499003552957246	5.61777636538086	195.10156967756	2.78035104164547e-10	1.35298832564073e-08
2928	D730002M21Rik	-2.00636306414421	-4.12175255578842	-2.11538949164422	3.39365847067528	194.329836657624	2.8491641739243e-10	1.38215528088316e-08
4397	Wipf1	-1.68133049849434	-1.74215492220763	-0.0608244237132883	5.21671292257096	193.631050753846	2.91317758201395e-10	1.40600676462884e-08
